X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-0.19500926195622,0.544646635490216,-0.335945936307395,-0.523274066224324,-0.0103301062562143,-0.0299668034110057,-0.0810446049925177,-0.0321457905350855,-0.00949098824258235,11
-0.237669384201607,0.544646635490216,-0.34818229963982,-0.523274066224324,-0.0103301062562143,-0.0299668034110057,-0.0810446049925177,-0.0321457905350855,-0.00949098824258235,11
-0.0348491563570933,0.69959926857169,1.29703582399199,-0.412817881705624,-0.32191722145671,-0.32643242739088,-0.0686103846868168,-0.0638652609284579,-0.478199179731487,5
1.1547824143636,0.297095802398602,-0.876702187400602,2.6796965298061,-0.246969678438459,-0.275697871424827,-0.562954656840491,0.120817950758672,-1.82032161308593,6
-0.965500769214209,0.69959926857169,2.31466900277145,-0.412817881705624,-0.32191722145671,-0.32643242739088,-0.0686103846868168,-0.0638652609284579,-0.478199179731487,5
-1.5001842007102,0.4994676750014,0.306254103704735,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
-0.221626602401326,0.4994676750014,0.175170460610502,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
1.09618910559132,0.479512596952618,-0.0793797747140979,1.184000386535,-0.256110152612051,-0.251762590828301,1.72158127932584,1.5007696193067,2.23803712561968,3
-0.0124080872998815,0.4994676750014,0.153720401878312,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
1.09742454302906,0.478558404031367,-0.0459940074865536,0.777848302932357,-0.254193470666981,-0.25291520845964,0.350456445616128,0.508435014712108,2.54148286575171,3
1.00737513939427,0.311367209568623,0.118494350053042,-0.448561610515811,-0.35235033760311,-0.354925625256182,-0.0729791647942252,-0.055831071579039,-0.365987383445972,7
-1.04927964841928,0.355674950433686,0.836665423933478,-0.549486059982693,-0.448658918967593,-0.439267932316125,-0.0837330850586152,-0.0472339831928437,-0.245066410662485,2
1.09507457254681,0.357085496491192,0.0281817149771844,-0.554429058085413,-0.139365946555974,-0.152971312933724,-0.0840691450668774,-0.0249255978823029,0.105887781314922,6
-0.258156818959817,0.4994676750014,0.178915700411343,-0.398574140149684,-0.947759491404252,-0.956294401215293,-0.0669300846455059,-0.0410933450591191,-0.145707440210738,17
-1.90533751580091,0.4994676750014,0.347792310540875,-0.398574140149684,-0.947759491404252,-0.956294401215293,-0.0669300846455059,-0.0410933450591191,-0.145707440210738,17
-1.97084845579867,0.363059573911198,-0.0229328196956021,-0.399975637252725,3.2989871310864,3.31136902629372,-0.0672661446537681,-0.0382798142677603,-0.104983708477248,8
1.16139431578101,0.270834753739814,-0.816335985949395,2.18289690180118,-0.252962880919126,-0.271047463028378,-0.738377981153352,0.348272278316792,-2.6833565045929,6
1.16544674553145,0.378783013787471,-0.540723619346168,1.29256088519404,-0.2574824830464,-0.269034577138726,4.49407634748887,-5.19617976423982,-3.40289321726546,6
-0.393023974814868,-2.35066509412776,-0.903873517248262,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-1.23662722211295,0.544646635490216,-0.634717304511331,-0.523274066224324,-0.0103301062562143,-0.0299668034110057,-0.0810446049925177,-0.0321457905350855,-0.00949098824258235,11
-1.70179053577202,0.371149470417462,1.47706461264385,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
0.472413689081965,0.363515927047448,-0.731433695259232,-0.417135647740981,-0.197968387587462,-0.202928614502616,-0.0692825047033412,-0.0112529502394036,0.290327373135701,14
-0.826270669573915,0.363515927047448,-2.28467180941134,-0.417135647740981,-0.197968387587462,-0.202928614502616,-0.0692825047033412,-0.0112529502394036,0.290327373135701,14
1.11153829542281,0.464038076968847,0.044769648316417,0.212487481068165,-0.227326351756184,-0.21599922653375,0.0443057780892774,0.0157868622641145,0.404931736820128,3
1.14172862356006,0.341735436453666,-0.905706357609139,3.2601473220634,-0.190876580742893,-0.324252732239174,-0.475579054692323,-0.014193253905512,-0.491001919613264,6
0.143675567352848,0.4994676750014,0.137717985659078,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
0.681666037734606,0.4994676750014,0.082560711012058,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
-0.53506938030187,0.363059573911198,0.00564725984160587,-0.399975637252725,3.30002119700764,3.31240805181414,-0.0672661446537681,-0.0382799472216108,-0.104985634860017,8
-1.02440999329863,0.311367209568623,1.62983481806731,-0.448562721052343,-0.352350395687606,-0.354925625256182,-0.0729791647942252,-0.0558310611887062,-0.365987383445972,7
